,04/26/2013,4788048,2048,LIONS GATE ENTERTAINMENT CORP.:S. EI-MEI SHWARTZ:A BETTER LIFE
,04/26/2013,1300186-1,03837,Warner Bros. Technical Operations:C.REVELES:GOSSIP GIRL
,04/26/2013,1302620-1,04171,Warner Bros. Technical Operations:C.REVELES:ARROW
,04/25/2013,LL0701FLAC,03790,"FOX LATIN AMERICAN CHANNELS:N. GUARDADO:WALKING DEAD, THE"
,04/25/2013,1291083-9,03686,Warner Bros. Technical Operations:L.PATTERSON:WHAT'S NEW SCOOBY-DOO?
,04/25/2013,1300112-1,03830,Warner Bros. Technical Operations:C.REVELES:VAMPIRE DIARIES
,04/25/2013,1300130-1,03831,Warner Bros. Technical Operations:C.REVELES:TWO BROKE GIRLS
,04/25/2013,2012-22,03810,ESPN:T. MYERS:ELWAY TO MARINO
,04/25/2013,102100,03877,International Distribution Services:C. JOHNSON:4 WEDDING PLANNERS
,04/25/2013,4787727,02005,LIONS GATE ENTERTAINMENT CORP.:G. HERNANDEZ:MAN ON A LEDGE
,04/24/2013,PSN,03654,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL269342
,04/24/2013,116814,02290,"Fremantle Media:L.BARNES:MARTHA STEWART SHOW, THE - SEASON 7"
,04/24/2013,PSN,03793,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL271834
,04/24/2013,TSC270195,03644,20TH CENTURY FOX:W. SEVILLA:GENTLEMEN PREFER BLONDES
,04/24/2013,1291083-5,03658,Warner Bros. Technical Operations:L.PATTERSON:SCOOBY-DOO
,04/24/2013,47864,03692,IMAGE ENTERTAINMENT:S. FIELDS:ANGEL
,04/24/2013,PSN,03807 / 03816,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL271731
,04/24/2013,PSN,03818,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL271894
,04/24/2013,PSN,03798...,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL271733
,04/24/2013,PSN,03817,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL271734
,04/24/2013,95354340,03838,MICROSOFT CORP./ XBOX:EST/VOD:XBOX DELIVERY-JAPAN
,04/24/2013,PSN,03839/ 03840,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL271893
,04/24/2013,PSN,03841/ 03842,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL271892
,04/24/2013,116247,03448,Fremantle Media:S. FERGUSON:REALLY ME - SEASON 2
,04/24/2013,116246,.3447,Fremantle Media:S. FERGUSON:REALLY ME - SEASON 1
,04/24/2013,PSN,03539,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL267828
,04/24/2013,PSN,03771Q,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL270608
,04/24/2013,TSC267520,03647,20th Century Fox Film Corporation:L.KAO:SUNSHINE
,04/23/2013,1300078-1,03825,Warner Bros. Technical Operations:C.REVELES:SUBURGATORY
,04/23/2013,1300059-1,03824,"Warner Bros. Technical Operations:C.REVELES:BIG BANG THEORY, THE"
,04/23/2013,1274368-1,02277,Warner Bros. Technical Operations:C.REVELES:TWO BROKE GIRLS
,04/19/2013,TSC269937,03670,20TH CENTURY FOX:J.LANDIN:OWN THE MOMENTS
,04/19/2013,1291083-7,03681,Warner Bros. Technical Operations:L.PATTERSON:SHAGGY & SCOOBY-DOO GET A CLUE!
,04/19/2013,1299355-1,03795,Warner Bros. Technical Operations:C.REVELES:ARROW
,04/18/2013,1295666-1,03699,Warner Bros. Technical Operations:C.REVELES:VARIOUS TITLES
,04/18/2013,1291083-2,03646,"Warner Bros. Technical Operations:L.PATTERSON:AMAZING WORLD OF GUMBALL, THE"
,04/17/2013,1297264-1,03726,Warner Bros. Technical Operations:M. ENNIS:I AM LEGEND
,04/16/2013,1291083-3,03645,"Warner Bros. Technical Operations:L.PATTERSON:LOONEY TUNES SHOW, THE"
,04/16/2013,1295676-1,03698,Warner Bros. Technical Operations:C.REVELES:NIKITA
,04/16/2013,1295080-1,03690,Warner Bros. Technical Operations:C.REVELES:ARROW
,04/16/2013,1295082-1,03691,Warner Bros. Technical Operations:C.REVELES:ARROW
,04/16/2013,1291083-4,03648,Warner Bros. Technical Operations:L.PATTERSON:SCOOBY-DOO! MYSTERY INCORPORATED
,04/16/2013,1297238-1,03728,Warner Bros. Technical Operations:M. ENNIS:FRINGE
,04/16/2013,,,FREMANTLE:R.MILSTEIN:STORAGE FEES
,04/16/2013,01320MFNY4720591300000,03455 / 03456,A&E Television Networks:K. ALIRES:VARIOUS TITLES
,04/16/2013,4795465,03708,LIONS GATE ENTERTAINMENT CORP.:S. EI-MEI SHWARTZ:A BETTER LIFE
,04/16/2013,TSC270896,03720,20TH CENTURY FOX:S.THORBURN:ALL ABOUT STEVE
,04/16/2013,TSC269453,03644,20TH CENTURY FOX:R.LEVY:GENTLEMEN PREFER BLONDES
,03/31/2013,1246125-1,02072,"Warner Bros. Technical Operations:C.REVELES:CLOSER, THE"
,03/31/2013,TSC255818,02167,20TH CENTURY FOX:E. PAIZ:X-FILES
,03/31/2013,116894,02359,Fremantle Media:L.BARNES:DEADLIEST WARRIOR - SEASON 3
,03/31/2013,1273816-1,02266 / 02267,Warner Bros. Technical Operations:D. LANTIERI:VARIOUS TITLES
,03/31/2013,837,02222,"FX NETWORKS, LLC:J. SIMS:BRIDGE, THE"
,03/31/2013,TSC255963,02198,20TH CENTURY FOX:E. PAIZ:X-FILES
,03/31/2013,116904,03441,Fremantle Media:L.BARNES:1000 WAYS TO DIE - SEASON 3
,03/31/2013,116854,02345,Fremantle Media:L.BARNES:WHISKER WARS
,03/31/2013,116912,03433,Fremantle Media:L.BARNES:IS SHE REALLY GOING OUT WITH HIM
,03/31/2013,116794,02319,Fremantle Media:S. FERGUSON:REALLY ME - SEASON 2
,03/31/2013,TSC255823,02181,20TH CENTURY FOX:E. PAIZ:X-FILES
,03/31/2013,116814,02290,"Fremantle Media:L.BARNES:MARTHA STEWART SHOW, THE - SEASON 7"
,03/31/2013,4790556,03467,LIONS GATE ENTERTAINMENT CORP.:B. STERN:HURT LOCKER
,03/31/2013,4792533,03465,LIONS GATE ENTERTAINMENT CORP.:R. BENSON:LETTERS TO JULIET
,03/31/2013,4792756,03480,"LIONS GATE ENTERTAINMENT CORP.:G. HICKS:COLD LIGHT OF DAY, THE"
,03/31/2013,4790206,02234,LIONS GATE ENTERTAINMENT CORP.:R. BENSON:NEXT DAY AIR
,03/31/2013,TSC255966,02199,20TH CENTURY FOX:E. PAIZ:X-FILES
,03/31/2013,117006,03504,Fremantle Media:L.BARNES:1000 WAYS TO DIE - SEASON 2
,03/31/2013,4796018,02273,LIONS GATE ENTERTAINMENT CORP.:J.FRECK:THE BEAVER
,03/31/2013,1280417-1,02352,Warner Bros. Technical Operations:D. LANTIERI:SHAMELESS
,03/31/2013,TSC266193,03464,20TH CENTURY FOX:J.LANDIN:MODERN FAMILY
,03/31/2013,1225981-1,01316,Warner Bros. Technical Operations:G. DEHAVEN:UPRISING
,03/31/2013,116892,02358,Fremantle Media:S. FERGUSON:MIND OF A CHEF
,03/31/2013,TSC267517,03525,20th Century Fox Technical Services:L. KAO:MILLIONS
,03/31/2013,ZS3490,03571 / 03572,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY - ITALY"
,03/31/2013,ZS3490,03583,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY - GERMAN"
,03/31/2013,ZS3490,03604,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY - SPAIN"
,03/31/2013,01320MFNY4720591300000,01909,A&E Television Networks:K. ALIRES:VARIOUS TITLES
,03/31/2013,117041,03529,Fremantle Media:L.BARNES:WEB THERAPY
,03/31/2013,117001,03508,Fremantle Media:L.BARNES:WEB THERAPY
,03/31/2013,TSC260286,03452,"20th Century Fox Film Corporation:T.CRUZ:SESSIONS, THE"
,03/31/2013,TSC258120,01951,"20th Century Fox Film Corporation:B. MARSHALL:SESSIONS, THE"
,03/31/2013,TSC267519,03513,20th Century Fox Technical Services:L. KAO:28 WEEKS LATER
,03/31/2013,1225578-3,01422,Warner Bros. Technical Operations:G. DEHAVEN:TOM AND JERRY'S GREATEST CHASES
,03/31/2013,TSC260319,01992,"20th Century Fox Film Corporation:T.CRUZ:SESSIONS, THE"
,03/31/2013,TSC260313,01993,"20th Century Fox Film Corporation:T.CRUZ:SESSIONS, THE"
,03/31/2013,832,02182,"FX NETWORKS, LLC:J. SIMS:BRIDGE, THE"
,03/31/2013,TSC260317,01994,"20th Century Fox Film Corporation:T.CRUZ:SESSIONS, THE"
,03/31/2013,TSC260302,02353,"20th Century Fox Film Corporation:T.CRUZ:SESSIONS, THE"
,03/31/2013,PSN,03587,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL268731
,03/31/2013,LO-B332591,01040,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:DON'T TRUST THE B IN APARTMENT 23
,03/31/2013,LO-B331712,01050,"20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:SIMPSONS, THE"
,03/31/2013,LO-B333703,01184,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:AMERICAN DAD
,03/31/2013,LO-B333710,01183,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:MODERN FAMILY
,03/31/2013,LO-B333714,01180,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:LAST MAN STANDING
,03/31/2013,LO-B333716,01179,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:BONES
,03/31/2013,LO-B333718,01182,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:BOB'S BURGERS
,03/31/2013,LO-B333720,01185,"20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:CLEVELAND SHOW, THE"
,03/31/2013,LO-B337064,01644,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:FAMILY GUY
,03/31/2013,LO-B338824,01793,"20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:AMERICANS, THE"
,03/31/2013,LO-B343207,2237 / 2238,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:RAISING HOPE
,03/31/2013,LO-B337066,01645,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:NEW GIRL
,03/31/2013,LO-B337068,01646,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:LAST MAN STANDING
,03/31/2013,LO-B337072,01648,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:HOW I MET YOUR MOTHER
,03/31/2013,SUM03.06.13ES,03442,"Showtime Networks, Inc.:E.SZYSZKA:GONE"
,03/31/2013,TSC267951,03557,20TH CENTURY FOX:J.LANDIN:BREAKOUT KINGS
,03/31/2013,117018,03528,Fremantle Media:TRACI LARSEN:MY BABYSITTER'S A VAMPIRE
,03/31/2013,117018,03605,Fremantle Media:TRACI LARSEN:MY BABYSITTER'S A VAMPIRE
,03/31/2013,116712/116710,02127/02128,Fremantle Media:L.BARNES:FAILURE CLUB
,03/31/2013,LB12/6/2012MH1SAN,01484,Fremantle Media:L.BARNES:MAD HUNGRY WITH LUCINDA SCALA QUINN
,03/31/2013,115572,01172,Fremantle Media:L.BARNES:MAD HUNGRY WITH LUCINDA SCALA QUINN
,03/31/2013,TSC259338,01950,"20th Century Fox Film Corporation:T.CRUZ:SESSIONS, THE"
,03/31/2013,2012-21,02205,ESPN:T. MYERS:SURVIVE AND ADVANCE
,03/31/2013,1225578-8,01193,Warner Bros. Technical Operations:G. DEHAVEN:TWO IF BY THE SEA
,03/31/2013,117102,03626,"Fremantle Media:C.SPALDING:AQUABATS SUPERSHOW, THE"
,03/31/2013,1173823-1,00430,Warner Bros. Technical Operations:M. ENNIS:UNKNOWN (2011)
,03/31/2013,TSC259419,03669,20TH CENTURY FOX:D. TRAN:AUGUST EIGHTH
,03/31/2013,117022,03579,Fremantle Media:TRACI LARSEN:ALIEN DAWN
,03/31/2013,117119,03615,Fremantle Media:S. FERGUSON:MONSUNO
,03/31/2013,116791,03485,Fremantle Media:S. FERGUSON:MIND OF A CHEF
,03/31/2013,0513,03493,JETBLUE AIRWAYS:S.KLINE:MAY 2013 LINE UP
,03/31/2013,TSC257395,03643,20TH CENTURY FOX:J.LANDIN:IT'S ALWAYS SUNNY IN PHILADELPHIA
,03/31/2013,0509000669,02235,ITUNES / APPLE INC.:EST/VOD-B.LARSON:JUMPIN' JACK FLASH
,03/31/2013,540023465,03435,ITUNES S.A.R.L.:EST/VOD-J.GOODRUM:HITCHCOCK
,03/31/2013,1225578-9,01199,Warner Bros. Technical Operations:G. DEHAVEN:UNDER SIEGE 2 - DARK TERRITORY
,03/31/2013,0509000669,03543,ITUNES / APPLE INC.:EST/VOD-B.LARSON:28 DAYS LATER
,03/31/2013,1174305-1,00423,Warner Bros. Technical Operations:M. ENNIS:TOM AND JERRY -WIZARD OF OZ
,03/31/2013,1170056-1,00260...,Warner Bros. Technical Operations:M. ENNIS:VARIOUS TITLES
,03/31/2013,1162130-1,00402...,Warner Bros. Technical Operations:M. ENNIS:VARIOUS TITLES
,03/31/2013,1203091-8,00593,"Warner Bros. Technical Operations:S.MARCHUS:BIG RED ONE, THE"
,03/31/2013,,01264,SDI Media USA:POKEMON
,03/31/2013,117098,03621,Fremantle Media:C.SPALDING:MAN V. FOOD - SEASON 2
,03/31/2013,4792784,03494,LIONS GATE ENTERTAINMENT CORP.:R. BENSON:TRAILER PARK OF TERROR
,03/31/2013,117042,03526,Fremantle Media:L.BARNES:1000 WAYS TO DIE - SEASON 4
,03/31/2013,1212096-1,01694,"Warner Bros. Technical Operations:G. DEHAVEN:LAST OF THE MOHICANS, THE"
,03/31/2013,1242833-2,01534,Warner Bros. Technical Operations:G. DEHAVEN:BLOOD ALLEY
,03/31/2013,116790,02292,Fremantle Media:S. FERGUSON:MIND OF A CHEF
,03/31/2013,1291083-1,03625,Warner Bros. Technical Operations:L.PATTERSON:ADVENTURE TIME
,03/31/2013,540023465,02282,ITUNES S.A.R.L.:EST/VOD-J.GOODRUM:BLACK SWAN
,03/31/2013,540023465,02284,ITUNES S.A.R.L.:EST/VOD-J.GOODRUM:OMAMAMIA (OMA IN ROMA)
,03/31/2013,1225578-6,01200,Warner Bros. Technical Operations:G. DEHAVEN:TREASURE ISLAND
,03/31/2013,1170014-2,00269,Warner Bros. Technical Operations:M. ENNIS:TOM AND JERRY -WIZARD OF OZ
,03/31/2013,1277492-1,02314,"Warner Bros. Technical Operations:C.REVELES:MIDDLE, THE"
,03/31/2013,TWDS3FIC-3812,01558,"FOX LATIN AMERICAN CHANNELS:B. FLORES:WALKING DEAD SERIES, THE"
,03/31/2013,1225578-7,01190,Warner Bros. Technical Operations:G. DEHAVEN:TRUE ROMANCE
,03/31/2013,1225981-4,01674,Warner Bros. Technical Operations:G. DEHAVEN:VICTORY-AKA- ESCAPE TO VICTORY
,03/31/2013,1203091-5,00582,Warner Bros. Technical Operations:G. DOMENGHINI:BATTLE CRY
,03/31/2013,1161577-1,7251/01240,Warner Bros. Technical Operations:M. ENNIS:MOSES
,03/31/2013,SF9/7/2012AD1SAN,01826,Fremantle Media:S. FERGUSON:ALIEN DAWN
,03/31/2013,1212795-3,02094,Warner Bros. Technical Operations:G. DEHAVEN:THE BIG RED ONE
,03/31/2013,TSC255762,01714,"20th Century Fox Film Corporation:B. MARSHALL:SESSIONS, THE"
,03/31/2013,1242833-1,01560,Warner Bros. Technical Operations:G. DEHAVEN:BONNIE SCOTLAND
,03/31/2013,TL3/22/2013MERLIN5FD,03559,Fremantle Media:TRACI LARSEN:MERLIN - SEASON 5
,03/31/2013,TL12/5/2012MERLIN5CC,01324,Fremantle Media:TRACI LARSEN:MERLIN - SEASON 5
,03/31/2013,TL2/13/2013MERLIN5CC,02137,Fremantle Media:TRACI LARSEN:MERLIN - SEASON 5
,03/31/2013,TSC251944,01413,"20th Century Fox Film Corporation:T.CRUZ:SESSIONS, THE"
,03/31/2013,TL12/5/2012MERLIN5ED,,Fremantle Media:TRACI LARSEN:MERLIN - SEASON 5
,03/31/2013,TL12/5/2012MERLIN5O,,Fremantle Media:TRACI LARSEN:MERLIN - SEASON 5
,03/31/2013,SF12/6/2012IMOC1SAN,ORDER01497,Fremantle Media:S. FERGUSON:MIND OF A CHEF
,03/31/2013,SF8/30/2012TOON1SAN,00898,Fremantle Media:S. FERGUSON:TEAM TOON
,03/31/2013,SF9/7/2012AD1SAN,00895,Fremantle Media:S. FERGUSON:ALIEN DAWN
,03/29/2013,1287550-1,03531,Warner Bros. Technical Operations:C.REVELES:MIKE AND MOLLY
,03/29/2013,TSC267709,03567,20th Century Fox Technical Services:L. KAO:28 WEEKS LATER
,03/28/2013,LL0701FLAC,03444,"FOX LATIN AMERICAN CHANNELS:N. GUARDADO:WALKING DEAD, THE"
,03/28/2013,PSN,03509,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL267037
,03/28/2013,PSN,3499/3497/3498,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL267045
,03/28/2013,PSN,03500/03501/03502,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY -AL267049
,03/28/2013,4792319,03469,LIONS GATE ENTERTAINMENT CORP.:B.BURCHICK-GARCIA:A BETTER LIFE
,03/28/2013,4792118,03434,"LIONS GATE ENTERTAINMENT CORP.:H.LY:COLD LIGHT OF DAY, THE"
,03/28/2013,4792045,02368,"LIONS GATE ENTERTAINMENT CORP.:H.LY:BETTER LIFE, A"
,03/28/2013,TSC264432,02317,20th Century Fox Film Corporation:J. DUPLUSH:LIVE FREE OR DIE HARD
,03/28/2013,1177675-1,00316,Warner Bros. Technical Operations:G. DEHAVEN:MICHAEL COLLINS
,03/28/2013,PSN,03534 / 03535,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL267799
,03/28/2013,PSN,03560,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL267811
,03/28/2013,1174913-1,00363,"Warner Bros. Technical Operations:M. ENNIS:VERY LONG ENGAGEMENT, A"
,03/28/2013,1225981-8,01672,Warner Bros. Technical Operations:G. DEHAVEN:WHITE SANDS
,03/28/2013,TWDS3910107EONEFI,00834,"FOX LATIN AMERICAN CHANNELS:B. FLORES:WALKING DEAD SERIES, THE"
,03/28/2013,TWDS30191712 PO#1,00685,"FOX LATIN AMERICAN CHANNELS:B. FLORES:WALKING DEAD SERIES, THE"
,03/28/2013,TWDS30191712 PO#2,00685,"FOX LATIN AMERICAN CHANNELS:B. FLORES:WALKING DEAD SERIES, THE"
,03/28/2013,TWDS30191712 PO#4,00685,"FOX LATIN AMERICAN CHANNELS:B. FLORES:WALKING DEAD SERIES, THE"
,03/28/2013,TWDS30191712 PO#6,00685,"FOX LATIN AMERICAN CHANNELS:B. FLORES:WALKING DEAD SERIES, THE"
,03/28/2013,1213984-1,01412,"Warner Bros. Technical Operations:G. DEHAVEN:SCANNER DARKLY, A"
,03/28/2013,1252395-2,03478,Warner Bros. Technical Operations:C.REVELES:SUPERMAN RETURNS
,03/28/2013,1103618-6,03483,Warner Bros. Technical Operations:C.REVELES:BEN HUR
,03/28/2013,1266927-1,02085 / 02086,Warner Bros. Technical Operations:C.REVELES:VARIOUS TITLES
,03/28/2013,TSC267518,03514,20th Century Fox Technical Services:L. KAO:28 DAYS LATER
,03/28/2013,TSC267435,03512,"20th Century Fox Technical Services:L. KAO:BEACH, THE"
,03/28/2013,4793670,03574,"LIONS GATE ENTERTAINMENT CORP.:H.LY:COLD LIGHT OF DAY, THE"
,03/28/2013,4793686,03570/03569,LIONS GATE ENTERTAINMENT CORP.:R. BENSON:FURRY VENGEANCE
,03/28/2013,TSC267956,03562,20TH CENTURY FOX:J.LANDIN:BREAKOUT KINGS
,03/28/2013,95354340,03563,MICROSOFT CORP./ XBOX:EST/VOD:XBOX DELIVERY MEXICO
,03/28/2013,95354340,03522,MICROSOFT CORP./ XBOX:EST/VOD:XBOX DELIVERY - SPAIN
,03/28/2013,95354340,03516,MICROSOFT CORP./ XBOX:EST/VOD:XBOX DELIVERY-JAPAN
,03/28/2013,95354340,03564,MICROSOFT CORP./ XBOX:EST/VOD:XBOX DELIVERY - FRANCE
,03/28/2013,PSN,03523,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL267815
,03/28/2013,PSN,03517,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL267817
,03/28/2013,PSN,03565,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL267795
,03/28/2013,PSN,03566,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL267829
,03/27/2013,01320MFNY4720591300000,01427,A&E Television Networks:K. ALIRES:VARIOUS TITLES
,03/27/2013,01320MFNY4720591300000,01909,A&E Television Networks:K. ALIRES:VARIOUS TITLES
,03/27/2013,01320MFNY4720591300000,02071/ 02264,A&E Television Networks:K. ALIRES:ALL CENTURY TEAM
,03/27/2013,95354340,03536,MICROSOFT CORP./ XBOX:EST/VOD:XBOX DELIVERY - ITALY
,03/27/2013,95354340,03532,MICROSOFT CORP./ XBOX:EST/VOD:XBOX DELIVERY MEXICO
,03/27/2013,TSC267433,03527,20th Century Fox Technical Services:L. KAO:MILLIONS
,03/26/2013,1287509-1,03530,Warner Bros. Technical Operations:C. HERNANDEZ:THE MIDDLE
,03/26/2013,1288421-1,03556,Warner Bros. Technical Operations:C.REVELES:ARROW
,03/25/2013,1280397-1,02349,Warner Bros. Technical Operations:D. LANTIERI:THE CLOSER
,03/25/2013,1282634-1,03438,Warner Bros. Technical Operations:D. LANTIERI:VARIOUS TITLES
,03/25/2013,1279601-1,02344,"Warner Bros. Technical Operations:D. LANTIERI:BIG BANG THEORY, THE"
,03/25/2013,1276453-1,02253,Warner Bros. Technical Operations:M.HALL:WEST WING
,03/25/2013,1276453-2,02343,Warner Bros. Technical Operations:D. LANTIERI:WEST WING
,03/25/2013,SUM03.06.13ES,03442,"Showtime Networks, Inc.:E.SZYSZKA:GONE"
,03/25/2013,1285631-1,03482,Warner Bros. Technical Operations:C. HERNANDEZ:HART OF DIXIE
,03/25/2013,1285741-1,03490,Warner Bros. Technical Operations:C. HERNANDEZ:SUBURGATORY
,03/25/2013,1285759-1,03491,Warner Bros. Technical Operations:C. HERNANDEZ:TWO AND A HALF MEN
,03/25/2013,TSC257392,03511,20TH CENTURY FOX:J.LANDIN:IT'S ALWAYS SUNNY IN PHILADELPHIA
,03/22/2013,2012-21,02205,ESPN:T. MYERS:MIRACLE 3
,03/22/2013,1285752-1,03492,Warner Bros. Technical Operations:C. HERNANDEZ:TWO BROKE GIRLS
,03/22/2013,1285704-1,03488,Warner Bros. Technical Operations:C. HERNANDEZ:PRETTY LITTLE LIARS
,03/21/2013,116683,02126,Fremantle Media:L.BARNES:MAD HUNGRY WITH LUCINDA SCALA QUINN
,03/21/2013,1286575-1,03507,Warner Bros. Technical Operations:C.REVELES:ARROW
,03/21/2013,1225578-1,01671,Warner Bros. Technical Operations:G. DEHAVEN:TOM AND JERRY- FAST AND THE FURRY
,03/21/2013,1174082-1,02101,Warner Bros. Technical Operations:J.PFEISTER:QUO VADIS
,03/21/2013,1285698-1,03487,Warner Bros. Technical Operations:C. HERNANDEZ:PERSON OF INTEREST
,03/20/2013,1285134-1,03475,Warner Bros. Technical Operations:C.REVELES:ARROW
,03/20/2013,1225578-4,01198,Warner Bros. Technical Operations:G. DEHAVEN:TORPEDO RUN
,03/20/2013,1225981-9,01294,"Warner Bros. Technical Operations:G. DEHAVEN:WILD BUNCH, THE"
,03/20/2013,1225981-7,01309,Warner Bros. Technical Operations:G. DEHAVEN:WESTWARD THE WOMEN
,03/20/2013,1285140-1,03476,"Warner Bros. Technical Operations:C.REVELES:BIG BANG THEORY, THE"
,03/20/2013,1213984-9,02100,Warner Bros. Technical Operations:G. DEHAVEN:TOM AND JERRY-THE MAGIC RING
,03/20/2013,TSC266190,03443,20TH CENTURY FOX:J.LANDIN:MODERN FAMILY
,03/20/2013,115664/ 115665,01311/ 01395,Fremantle Media:S. FERGUSON:TEAM TOON
,03/19/2013,1213984-8,01909,Warner Bros. Technical Operations:G. DEHAVEN:TOM AND JERRY-THE MAGIC RING
,03/19/2013,3005814652,03445,DISNEY WORLDWIDE SHARED SERVICES:M.DAVIS:ERNEST SCARED STUPID
,03/19/2013,TSC265061,02346,20th Century Fox Technical Services:E.LOPEZ:BAD ASS
,03/19/2013,4792830,02115,LIONS GATE ENTERTAINMENT CORP.:B. STERN:REMEMBER ME
,03/19/2013,4792833,02116,LIONS GATE ENTERTAINMENT CORP.:B. STERN:TWILIGHT-BREAKING DAWN PART 1
,03/19/2013,,,FREMANTLE:R.MILSTEIN:STORAGE FEES
,03/19/2013,TSC260272,01985,"20th Century Fox Film Corporation:T.CRUZ:SESSIONS, THE"
,03/19/2013,TSC259883,01986,"20th Century Fox Film Corporation:T.CRUZ:SESSIONS, THE"
,03/19/2013,TSC260299,01988,"20th Century Fox Film Corporation:T.CRUZ:SESSIONS, THE"
,03/19/2013,TSC264829,02331,20TH CENTURY FOX:T.ATKINSON:ALIENS
,03/19/2013,3005807086,02332,DISNEY WORLDWIDE SHARED SERVICES:K.GAFFNEY:ERNEST SCARED STUPID
,03/19/2013,1262475-1,01936,Warner Bros. Technical Operations:C.REVELES:ARROW
,03/19/2013,TSC259339,01922,"20th Century Fox Film Corporation:T.CRUZ:SESSIONS, THE"
,03/19/2013,TSC259332,01921,"20th Century Fox Film Corporation:T.CRUZ:SESSIONS, THE"
,03/19/2013,TSC259326,01920,"20th Century Fox Film Corporation:T.CRUZ:SESSIONS, THE"
,03/19/2013,TSC259323,01919,"20th Century Fox Film Corporation:T.CRUZ:SESSIONS, THE"
,03/19/2013,TSC259298,01918,"20th Century Fox Film Corporation:T.CRUZ:SESSIONS, THE"
,03/18/2013,TSC265178,02347,20th Century Fox Technical Services:E.LOPEZ:RUBY SPARKS
,03/17/2013,95354340,00335,MICROSOFT CORP./ XBOX:EST/VOD:XBOX DELIVERY - GERMANY
,02/28/2013,115009,00837,"Fremantle Media:L.BARNES:MARTHA STEWART SHOW, THE - SEASON 7"
,02/28/2013,4788027,02043,LIONS GATE ENTERTAINMENT CORP.:G. HICKS:COLD LIGHT OF DAY
,02/28/2013,4788610,02089,LIONS GATE ENTERTAINMENT CORP.:S. EI-MEI SHWARTZ:MAN ON A LEDGE
,02/28/2013,115682,01302,"Fremantle Media:L.BARNES:MARTHA STEWART SHOW, THE - SEASON 7"
,02/28/2013,50023465,01855,ITUNES S.A.R.L.:EST/VOD-J.GOODRUM:CHASING MAVERICKS
,02/28/2013,1266149-1,02057/02058/02059,Warner Bros. Technical Operations:M. ENNIS:VARIOUS TITLES
,02/28/2013,4788924,02092 / 02093,LIONS GATE ENTERTAINMENT CORP.:J.FRECK:VARIOUS TITLES
,02/28/2013,95354340,02172,MICROSOFT CORP./ XBOX:EST/VOD:XBOX DELIVERY - SWITZERLAND
,02/28/2013,1269154-1,02118/ 02119/ 02120,Warner Bros. Technical Operations:M. ENNIS:VARIOUS TITLES
,02/28/2013,95354340,02170,MICROSOFT CORP./ XBOX:EST/VOD:XBOX DELIVERY - SWITZERLAND
,02/28/2013,95354340,02171,MICROSOFT CORP./ XBOX:EST/VOD:XBOX DELIVERY-JAPAN
,02/28/2013,TSC255955,02197,20TH CENTURY FOX:E. PAIZ:X-FILES
,02/28/2013,1262884-1,01954,Warner Bros. Technical Operations:C.REVELES:HART OF DIXIE
